month,day,hour,AirTemp,DewPoint,WindDir,WindSpd,SkyCond,Precip1Hr
6,3,0,19.6,12.17,156.0,1.6,0.0,
6,3,1,17.919999999999998,12.99,100.0,0.77,1.1428571428571428,0.8
6,3,2,16.53,12.940000000000001,27.0,0.4600000000000001,0.5714285714285714,0.8
6,3,3,15.75,12.74,57.0,0.42000000000000004,0.0,
6,3,4,14.855555555555554,13.21111111111111,64.44444444444444,0.4,0.8,
6,3,5,14.26,12.74,30.0,0.41000000000000003,0.0,
6,3,6,13.940000000000001,12.620000000000001,29.0,0.67,1.1428571428571428,
6,3,7,13.766666666666667,12.844444444444443,32.22222222222222,0.6333333333333333,0.6666666666666666,
6,3,8,13.85,12.65,87.0,1.02,2.0,
6,3,9,13.780000000000001,12.57,58.0,1.1300000000000001,1.8571428571428572,
6,3,10,13.920000000000002,12.629999999999999,133.0,2.31,1.5,
6,3,11,14.290000000000001,12.790000000000001,90.0,0.8200000000000001,1.5,
6,3,12,15.800000000000002,13.477777777777778,175.55555555555554,2.7,0.6666666666666666,0.3
6,3,13,17.57777777777778,13.022222222222222,212.22222222222223,3.088888888888889,1.1428571428571428,
6,3,14,18.744444444444444,12.366666666666667,261.1111111111111,3.644444444444445,2.0,
6,3,15,20.020000000000003,12.39,260.0,5.090000000000001,1.7142857142857142,
6,3,16,20.75,12.120000000000001,263.0,5.05,2.2857142857142856,
6,3,17,21.4,11.57,263.0,5.35,1.5,
6,3,18,21.48888888888889,12.233333333333333,262.22222222222223,4.566666666666666,2.0,
6,3,19,22.36,11.059999999999999,268.0,4.67,1.7142857142857142,
6,3,20,22.759999999999998,11.09,200.0,3.71,1.5,
6,3,21,22.65,10.98,270.0,4.57,1.5,
6,3,22,22.080000000000002,11.07,273.0,4.5200000000000005,1.1428571428571428,
6,3,23,21.18,11.4,222.0,3.2,0.0,13.5
6,4,0,20.259999999999998,11.790000000000001,230.0,2.72,0.5,
6,4,1,18.15,12.629999999999999,67.0,0.5700000000000001,0.5,
6,4,2,16.660000000000004,12.99,41.0,0.5700000000000001,0.8888888888888888,
6,4,3,15.177777777777777,13.166666666666666,60.0,0.5666666666666667,1.1428571428571428,
6,4,4,15.1,12.84,41.0,0.52,0.5,
6,4,5,14.09,12.6,40.0,0.36,0.5714285714285714,0.3
6,4,6,13.559999999999999,12.28,0.0,0.0,0.5,
6,4,7,13.23,12.290000000000001,27.0,0.26,1.0,
6,4,8,13.080000000000002,11.99,0.0,0.0,0.0,
6,4,9,12.67,11.75,79.0,0.9200000000000002,0.5714285714285714,
6,4,10,12.620000000000001,11.74,0.0,0.0,0.5714285714285714,
6,4,11,12.955555555555556,11.866666666666667,65.55555555555556,0.8666666666666667,0.0,0.3
6,4,12,14.790000000000001,12.790000000000001,57.0,0.77,0.0,
6,4,13,17.1,12.76,119.0,1.8,0.0,
6,4,14,19.270000000000003,13.0,105.0,2.0,1.1428571428571428,
6,4,15,20.155555555555555,11.644444444444444,195.55555555555554,3.4333333333333336,2.0,
6,4,16,21.35,12.33,190.0,2.9800000000000004,1.3333333333333333,
6,4,17,22.39,12.53,142.0,2.7800000000000002,0.6666666666666666,
6,4,18,22.46,12.65,200.0,3.2400000000000007,1.3333333333333333,9.1
6,4,19,22.68,12.42,185.0,2.62,2.5,6.6000000000000005
6,4,20,22.880000000000003,12.7,210.0,3.81,0.8,
6,4,21,22.09,13.1,214.0,3.66,1.1428571428571428,2.3000000000000003
6,4,22,21.57,13.540000000000001,166.0,2.63,2.5,0.65
6,4,23,21.211111111111112,12.877777777777778,181.11111111111111,2.4000000000000004,0.5714285714285714,
6,5,0,19.98,13.559999999999999,163.0,2.08,1.0,2.5
6,5,1,18.61,14.24,94.0,0.93,1.5714285714285714,2.466666666666667
6,5,2,17.200000000000003,13.922222222222222,138.88888888888889,1.8222222222222224,0.0,1.6500000000000001
6,5,3,16.53,14.12,92.0,0.8600000000000001,2.2857142857142856,0.5
6,5,4,16.3,14.180000000000001,88.0,0.8200000000000001,1.7142857142857142,0.3
6,5,5,16.55,13.61,120.0,0.76,0.6666666666666666,
6,5,6,16.56,13.459999999999999,149.0,1.64,1.3333333333333333,
6,5,7,16.47,13.77,105.0,1.6400000000000001,1.75,
6,5,8,16.02,13.719999999999999,82.0,1.1800000000000002,1.8333333333333333,
6,5,9,16.04,13.95,87.0,1.34,1.6,0.3
6,5,10,16.14,14.069999999999999,58.0,1.2300000000000002,2.7142857142857144,0.3
6,5,11,15.877777777777778,13.655555555555557,95.55555555555556,1.3222222222222222,0.8,0.3
6,5,12,16.880000000000003,14.41,118.0,2.1700000000000004,0.6666666666666666,
6,5,13,17.93,14.219999999999999,126.0,1.75,1.3333333333333333,
6,5,14,19.366666666666667,13.433333333333334,196.66666666666666,2.1,0.8,
6,5,15,20.619999999999997,13.580000000000002,131.0,2.06,2.857142857142857,
6,5,16,20.57777777777778,13.033333333333333,186.66666666666666,2.577777777777778,2.0,2.3000000000000003
6,5,17,21.02,13.069999999999999,161.0,2.1100000000000003,2.0,0.3
6,5,18,21.255555555555556,13.466666666666667,212.22222222222223,3.3222222222222224,1.0,0.43333333333333335
6,5,19,20.96,14.12,195.0,2.73,2.0,1.3
6,5,20,21.01111111111111,13.555555555555555,210.0,2.966666666666667,1.4,0.3
6,5,21,20.869999999999997,13.930000000000001,177.0,3.25,1.1666666666666667,1.5
6,5,22,20.619999999999997,14.2,238.0,4.0200000000000005,1.8333333333333333,0.75
6,5,23,19.94,13.809999999999999,157.0,2.0,3.4285714285714284,
6,6,0,19.07,13.99,138.0,2.16,4.0,0.3
6,6,1,17.95,14.51,138.0,1.8,3.1666666666666665,0.3
6,6,2,17.12222222222222,15.188888888888888,93.33333333333333,0.9666666666666668,2.6666666666666665,0.3
6,6,3,16.5,15.09,156.0,1.49,3.4285714285714284,1.3
6,6,4,16.799999999999997,15.188888888888888,110.0,1.4222222222222223,0.0,1.5
6,6,5,16.31,14.690000000000001,178.0,2.0100000000000002,1.7142857142857142,1.5
6,6,6,15.919999999999998,14.37,133.0,1.55,1.7142857142857142,0.8
6,6,7,15.76,14.180000000000001,97.0,1.07,1.3333333333333333,0.3
6,6,8,15.38,14.030000000000001,128.0,1.19,2.0,2.0
6,6,9,15.080000000000002,14.2,117.0,1.19,2.6666666666666665,1.3
6,6,10,15.11,14.24,114.0,1.19,2.2857142857142856,0.3
6,6,11,15.65,14.35,131.0,1.65,2.0,0.3
6,6,12,16.555555555555557,14.566666666666666,180.0,1.9000000000000001,2.0,0.3
6,6,13,17.630000000000003,14.09,220.0,3.5400000000000005,2.2857142857142856,0.4
6,6,14,18.822222222222223,13.477777777777778,197.77777777777777,2.8444444444444446,3.3333333333333335,0.3
6,6,15,20.07,13.34,210.0,3.6900000000000004,3.4285714285714284,0.3
6,6,16,20.88888888888889,13.155555555555557,246.66666666666666,3.1444444444444444,3.0,0.3
6,6,17,21.759999999999998,12.53,233.0,3.0200000000000005,2.2222222222222223,0.5
6,6,18,22.270000000000003,12.53,211.0,3.2700000000000005,2.6666666666666665,
6,6,19,21.788888888888888,12.866666666666667,182.22222222222223,2.577777777777778,4.5,1.8
6,6,20,22.41,12.87,195.0,3.15,2.7142857142857144,1.8
6,6,21,22.5,12.55,240.0,3.7,2.142857142857143,
6,6,22,21.830000000000002,12.48,199.0,3.2400000000000007,2.857142857142857,
6,6,23,21.43,12.89,233.0,2.9400000000000004,1.7142857142857142,1.5
6,7,0,20.520000000000003,12.86,193.0,1.7600000000000002,2.142857142857143,1.5500000000000003
6,7,1,18.509999999999998,13.84,34.0,0.41000000000000003,1.3333333333333333,1.5
6,7,2,16.72,13.87,38.0,0.42000000000000004,1.7142857142857142,
6,7,3,15.690000000000001,14.01,64.0,0.36,2.2857142857142856,5.6000000000000005
6,7,4,15.49,13.87,29.0,0.26,2.5,2.8000000000000003
6,7,5,15.05,13.790000000000001,28.0,0.15,2.142857142857143,0.65
6,7,6,14.36,13.77,1.0,0.15,2.2857142857142856,1.25
6,7,7,13.930000000000001,13.330000000000002,13.0,0.15,1.7142857142857142,0.5
6,7,8,13.430000000000001,13.080000000000002,28.0,0.31,1.1666666666666667,1.25
6,7,9,13.7,13.3,53.0,0.51,2.2857142857142856,1.4
6,7,10,13.24,12.72,67.0,0.72,1.8333333333333333,1.6500000000000001
6,7,11,13.819999999999999,13.13,86.0,0.8700000000000001,2.2857142857142856,1.75
6,7,12,15.799999999999999,14.299999999999999,98.88888888888889,1.0777777777777777,1.8333333333333333,1.15
6,7,13,17.299999999999997,14.822222222222223,100.0,0.8111111111111112,1.6,0.5333333333333333
6,7,14,18.880000000000003,14.080000000000002,153.0,2.3600000000000003,2.125,1.3
6,7,15,20.177777777777777,14.877777777777778,180.0,2.8111111111111113,2.6666666666666665,1.8
6,7,16,20.688888888888886,13.977777777777778,141.0,2.7800000000000002,1.0,2.5
6,7,17,21.51111111111111,13.822222222222223,160.0,2.62,1.3333333333333333,1.5
6,7,18,22.04,13.319999999999999,184.0,3.3,1.6,0.5
6,7,19,22.244444444444444,13.466666666666667,154.0,3.3,1.6,0.3
6,7,20,22.96,12.7,165.0,3.04,1.7142857142857142,
6,7,21,22.830000000000002,13.02,172.0,3.0900000000000003,1.6,
6,7,22,22.544444444444444,13.61111111111111,153.33333333333334,2.511111111111111,3.0,1.8
6,7,23,21.2,12.26,127.0,2.0500000000000003,1.5,4.1000000000000005
6,8,0,20.11111111111111,13.733333333333333,120.0,1.34,2.0,1.4
6,8,1,18.7,13.190000000000001,110.0,1.34,1.5714285714285714,2.65
6,8,2,17.34,13.7,86.0,0.93,1.7142857142857142,
6,8,3,16.580000000000002,13.89,44.0,0.52,1.0,1.5
6,8,4,16.240000000000002,13.63,54.0,0.8300000000000001,1.5,5.0
6,8,5,16.06,13.319999999999999,89.0,0.9400000000000001,1.3333333333333333,4.1000000000000005
6,8,6,15.459999999999999,13.59,64.0,0.45,1.75,6.1000000000000005
6,8,7,15.15,13.580000000000002,73.0,1.04,2.2857142857142856,5.6000000000000005
6,8,8,14.74,13.49,80.0,0.71,1.6,1.3
6,8,9,14.45,13.14,58.0,0.62,1.3333333333333333,1.6000000000000003
6,8,10,14.36,12.930000000000001,62.0,0.71,1.3333333333333333,3.5666666666666664
6,8,11,14.6,13.069999999999999,77.0,1.1300000000000001,1.3333333333333333,0.5
6,8,12,15.819999999999999,13.59,139.0,1.9,1.1428571428571428,0.65
6,8,13,17.555555555555557,14.666666666666666,117.0,1.3900000000000001,0.5714285714285714,3.8
6,8,14,18.94,13.45,118.0,1.85,1.0,4.3500000000000005
6,8,15,20.955555555555556,14.266666666666667,143.0,2.23,0.5714285714285714,0.3
6,8,16,21.39,13.459999999999999,147.0,2.31,3.0,
6,8,17,21.79,12.98,150.0,2.5100000000000002,3.3333333333333335,0.8
6,8,18,22.88888888888889,14.144444444444446,125.0,2.41,2.875,5.1000000000000005
6,8,19,22.95,13.45,110.0,1.95,3.857142857142857,
6,8,20,21.240000000000002,13.98,178.0,2.48,4.0,4.333333333333333
6,8,21,21.86,14.290000000000001,132.0,2.2199999999999998,2.2857142857142856,0.3
6,8,22,21.744444444444444,13.777777777777779,155.55555555555554,3.155555555555556,1.6,5.6000000000000005
6,8,23,20.933333333333334,13.355555555555556,158.88888888888889,2.977777777777778,3.1666666666666665,1.8000000000000003
6,9,0,19.42,14.38,91.0,1.3900000000000001,1.3333333333333333,3.45
6,9,1,17.669999999999998,14.620000000000001,122.0,1.3800000000000001,4.2,9.233333333333334
6,9,2,17.03,14.66,70.0,0.5599999999999999,0.8,12.7
6,9,3,15.780000000000001,14.780000000000001,30.0,0.21000000000000002,3.1666666666666665,1.65
6,9,4,15.59,14.66,87.0,0.77,1.8571428571428572,2.7000000000000006
6,9,5,15.75,14.23,108.0,0.9800000000000001,0.6666666666666666,2.4
6,9,6,15.030000000000001,14.040000000000001,95.0,1.5,3.2222222222222223,14.5
6,9,7,14.569999999999999,13.690000000000001,69.0,0.68,2.4285714285714284,6.4
6,9,8,14.280000000000001,13.59,92.0,1.02,1.5714285714285714,10.4
6,9,9,14.15,13.49,69.0,0.8700000000000001,1.1666666666666667,2.2
6,9,10,13.919999999999998,13.190000000000001,85.0,0.67,1.1666666666666667,3.5500000000000003
6,9,11,13.940000000000001,13.36,57.0,0.5700000000000001,2.4285714285714284,3.6
6,9,12,16.020000000000003,14.12,117.0,1.3900000000000001,0.0,6.6000000000000005
6,9,13,17.97,14.02,126.0,1.75,1.625,8.1
6,9,14,20.1,13.459999999999999,147.0,2.2600000000000002,0.5,3.6
6,9,15,21.509999999999998,12.51,207.0,2.88,0.5,8.1
6,9,16,22.36,12.57,187.0,2.41,1.5,8.9
6,9,17,23.23,12.49,148.0,2.52,1.7777777777777777,4.6000000000000005
6,9,18,23.18,11.55,192.0,3.2400000000000007,1.5,1.5
6,9,19,22.830000000000002,12.809999999999999,179.0,2.31,2.2857142857142856,1.8333333333333333
6,9,20,22.25,12.57,157.0,3.71,1.3333333333333333,2.9000000000000004
6,9,21,22.177777777777777,12.922222222222222,143.33333333333334,2.3444444444444446,0.0,1.4666666666666668
6,9,22,21.919999999999998,12.89,139.0,2.6700000000000004,0.5714285714285714,3.35
6,9,23,21.669999999999998,13.290000000000001,172.0,2.06,0.5714285714285714,1.3
6,10,0,20.48,13.819999999999999,172.0,1.7600000000000002,2.2857142857142856,4.3
6,10,1,18.81,14.5,68.0,0.61,1.1428571428571428,0.3
6,10,2,18.1,14.580000000000002,147.0,1.24,1.0,0.9
6,10,3,17.04,14.61,104.0,1.03,0.0,4.3
6,10,4,16.18,14.680000000000001,14.0,0.21000000000000002,0.0,0.9
6,10,5,15.76,14.690000000000001,13.0,0.26,0.0,1.25
6,10,6,15.219999999999999,14.66,0.0,0.0,0.5714285714285714,1.8
6,10,7,14.86,14.25,0.0,0.0,0.5714285714285714,3.45
6,10,8,14.8,14.290000000000001,48.0,0.36,0.5714285714285714,4.45
6,10,9,14.330000000000002,13.87,50.0,0.51,0.0,1.8
6,10,10,14.25,13.7,48.0,0.93,0.0,2.45
6,10,11,14.722222222222221,14.144444444444444,56.666666666666664,1.0333333333333334,0.0,2.3000000000000003
6,10,12,16.333333333333332,14.799999999999999,64.44444444444444,0.6222222222222222,0.6666666666666666,
6,10,13,18.880000000000003,15.16,82.0,0.8699999999999999,0.0,
6,10,14,21.544444444444444,14.5,114.44444444444444,1.4333333333333333,0.0,
6,10,15,22.15,13.419999999999998,150.0,2.5700000000000003,0.5,
6,10,16,23.19,13.669999999999998,176.0,3.13,0.5714285714285714,
6,10,17,23.57,13.87,132.0,2.16,2.5,
6,10,18,23.94,14.169999999999998,105.0,1.5900000000000003,1.1428571428571428,0.8
6,10,19,23.89,15.12,84.0,1.55,3.0,2.45
6,10,20,22.89,15.27,121.0,2.31,3.0,4.0
6,10,21,22.720000000000002,14.66,124.0,1.55,3.2,1.9000000000000001
6,10,22,22.64,14.73,159.0,2.7800000000000002,2.6666666666666665,11.2
6,10,23,22.119999999999997,14.830000000000002,140.0,2.5300000000000002,1.5,0.55
6,11,0,21.345454545454547,15.045454545454545,107.27272727272727,1.3636363636363635,0.8888888888888888,
6,11,1,19.45,15.51,58.0,0.8800000000000001,2.5,3.6
6,11,2,18.52,15.569999999999999,77.0,0.8700000000000001,2.2222222222222223,
6,11,3,17.89,15.540000000000001,20.0,0.15,2.0,
6,11,4,17.645454545454545,15.936363636363637,59.09090909090909,0.5181818181818182,1.6,0.3
6,11,5,17.270000000000003,15.59,0.0,0.0,1.7142857142857142,
6,11,6,16.68,15.080000000000002,58.0,0.8200000000000001,2.0,0.3
6,11,7,16.169999999999998,15.169999999999998,76.0,0.9700000000000001,2.2857142857142856,0.8
6,11,8,15.811111111111112,14.644444444444446,125.55555555555556,1.6,3.0,0.3
6,11,9,15.200000000000001,14.088888888888889,168.88888888888889,1.7000000000000002,1.7142857142857142,0.4
6,11,10,14.91111111111111,13.655555555555557,61.111111111111114,0.8,1.0,
6,11,11,14.933333333333334,13.3,92.22222222222223,1.2000000000000002,1.5,
6,11,12,16.400000000000002,13.855555555555556,83.33333333333333,1.7666666666666666,1.0,0.3
6,11,13,18.830000000000002,13.919999999999998,145.0,2.32,0.8888888888888888,
6,11,14,20.355555555555554,12.911111111111111,212.22222222222223,3.2,1.1428571428571428,0.3
6,11,15,21.45555555555556,12.666666666666666,187.77777777777777,3.5999999999999996,1.1428571428571428,0.8
6,11,16,22.0,13.728571428571428,245.0,3.325,2.0,0.3
6,11,17,23.080000000000002,12.99,199.0,3.0700000000000003,1.3333333333333333,0.5
6,11,18,24.0,12.790000000000001,208.0,3.8600000000000003,1.7777777777777777,0.3
6,11,19,24.245454545454546,13.645454545454545,219.0909090909091,3.6545454545454548,2.6666666666666665,
6,11,20,24.45,13.280000000000001,212.0,3.3,2.2222222222222223,
6,11,21,24.07,12.42,185.0,2.8400000000000003,1.7777777777777777,1.0
6,11,22,23.8,12.67,194.0,2.8800000000000003,1.6666666666666667,
6,11,23,22.9,13.919999999999998,201.0,3.14,2.875,
6,12,0,21.62,14.23,132.0,1.58,1.3333333333333333,
6,12,1,19.444444444444443,14.877777777777778,92.22222222222223,1.088888888888889,2.0,0.3
6,12,2,18.490909090909092,15.081818181818182,54.54545454545455,0.6636363636363637,1.5,1.5
6,12,3,17.8,15.327272727272726,27.272727272727273,0.32727272727272727,2.0,5.75
6,12,4,17.20909090909091,15.145454545454545,60.0,0.6090909090909091,1.7142857142857142,1.633333333333333
6,12,5,16.69090909090909,14.763636363636364,25.454545454545453,0.3727272727272728,2.2857142857142856,3.0
6,12,6,16.336363636363636,14.663636363636364,85.45454545454545,0.5545454545454546,1.5714285714285714,
6,12,7,15.66,13.790000000000001,93.0,0.72,2.0,
6,12,8,15.6,13.7,114.0,1.9,2.142857142857143,
6,12,9,15.872727272727273,14.236363636363636,78.18181818181819,1.4000000000000001,1.7142857142857142,0.8
6,12,10,14.88888888888889,13.244444444444445,85.55555555555556,1.2555555555555555,2.2857142857142856,
6,12,11,15.25,13.59,41.0,0.3,1.3333333333333333,
6,12,12,17.009999999999998,13.99,86.0,1.1800000000000002,2.2857142857142856,
6,12,13,18.54,13.580000000000002,195.0,2.58,1.0,0.3
6,12,14,19.833333333333332,13.244444444444445,205.55555555555554,5.255555555555556,1.8333333333333333,
6,12,15,20.5,13.81111111111111,245.0,4.220000000000001,2.0,
6,12,16,21.577777777777776,13.733333333333333,212.0,4.53,1.5714285714285714,
6,12,17,23.05,13.7,204.0,3.8600000000000003,2.6666666666666665,
6,12,18,23.511111111111113,13.899999999999999,192.22222222222223,3.888888888888889,1.3333333333333333,
6,12,19,23.1,13.969999999999999,240.0,3.4899999999999998,2.6666666666666665,
6,12,20,23.06,14.3,187.0,3.0900000000000003,2.0,12.2
6,12,21,23.36,14.180000000000001,205.0,3.3900000000000006,1.7142857142857142,5.800000000000001
6,12,22,22.445454545454545,14.836363636363636,161.8181818181818,2.9545454545454546,2.857142857142857,1.15
6,12,23,21.15,14.540000000000001,199.0,3.45,1.3333333333333333,1.3
6,13,0,20.82,14.05,151.0,2.06,0.5714285714285714,
6,13,1,19.57,14.55,155.0,1.7600000000000002,0.0,
6,13,2,18.470000000000002,15.040000000000001,133.0,1.34,0.5714285714285714,
6,13,3,17.830000000000002,15.11,119.0,1.5400000000000003,1.1428571428571428,
6,13,4,17.25,15.169999999999998,87.0,1.1300000000000001,0.6666666666666666,
6,13,5,17.12222222222222,14.91111111111111,188.88888888888889,2.677777777777778,0.6666666666666666,
6,13,6,17.21,15.2,171.0,2.4200000000000004,0.8,
6,13,7,17.009999999999998,14.959999999999999,174.0,2.7800000000000002,1.1428571428571428,
6,13,8,16.94,15.14,205.0,2.32,1.5714285714285714,
6,13,9,16.830000000000002,15.040000000000001,202.0,2.63,3.5,
6,13,10,16.7,14.920000000000002,178.0,2.47,2.5,
6,13,11,16.75,14.63,233.0,3.1900000000000004,2.5,
6,13,12,17.65,14.55,268.0,4.37,0.5714285714285714,
6,13,13,18.880000000000003,14.209999999999999,267.0,4.42,1.3333333333333333,1.8
6,13,14,20.918181818181818,14.563636363636363,276.3636363636364,5.045454545454546,2.6666666666666665,0.3
6,13,15,21.92,13.780000000000001,279.0,5.6000000000000005,1.1428571428571428,
6,13,16,22.619999999999997,13.780000000000001,261.0,5.51,2.0,
6,13,17,23.169999999999998,11.99,275.0,4.83,1.0,
6,13,18,23.59,11.709999999999999,256.0,4.3100000000000005,1.7777777777777777,
6,13,19,22.990000000000002,11.98,195.0,4.37,2.6666666666666665,2.0
6,13,20,21.81,11.6,232.0,3.5100000000000002,1.7142857142857142,6.1
6,13,21,22.580000000000002,11.620000000000001,236.0,4.220000000000001,1.7142857142857142,0.5
6,13,22,22.27777777777778,11.2,243.33333333333334,4.622222222222224,1.1428571428571428,
6,13,23,21.66,11.72,212.0,3.0300000000000002,0.0,
6,14,0,20.94,11.88,242.0,3.0200000000000005,0.0,
6,14,1,18.509999999999998,12.48,135.0,1.29,0.0,3.3000000000000003
6,14,2,17.02,12.790000000000001,95.0,1.1400000000000001,1.5,7.9
6,14,3,16.827272727272728,13.509090909090908,167.27272727272728,2.4454545454545453,1.3333333333333333,0.3
6,14,4,15.55,12.15,61.0,1.03,1.5,
6,14,5,15.645454545454545,12.52727272727273,130.9090909090909,1.6363636363636365,2.3,
6,14,6,14.88,12.09,145.0,2.05,0.875,
6,14,7,14.63,11.94,117.0,1.86,1.1428571428571428,
6,14,8,14.459999999999999,11.940000000000001,116.0,1.5900000000000003,1.0,
6,14,9,13.88888888888889,11.399999999999999,153.33333333333334,1.7111111111111112,1.3333333333333333,
6,14,10,13.919999999999998,11.83,173.0,1.7400000000000002,1.7142857142857142,
6,14,11,14.51,11.790000000000001,149.0,1.75,1.5,
6,14,12,15.88,12.2,205.0,2.9800000000000004,1.0,
6,14,13,17.0125,10.4375,231.25,4.5,1.1428571428571428,
6,14,14,18.6,10.755555555555555,231.11111111111111,4.633333333333334,1.5,
6,14,15,20.28,10.559999999999999,214.0,3.6,1.5,
6,14,16,21.8,10.17,235.0,3.91,0.5,
6,14,17,22.78,9.83,213.0,4.12,0.8888888888888888,
6,14,18,23.580000000000002,9.879999999999999,249.0,3.96,0.8888888888888888,
6,14,19,23.630000000000003,9.629999999999999,214.0,3.5,0.4444444444444444,
6,14,20,23.19,10.190000000000001,217.0,3.56,1.5,
6,14,21,23.19,10.01,224.0,3.6700000000000004,1.375,1.5
6,14,22,22.21,10.58,199.0,2.5700000000000003,2.5,5.6000000000000005
6,14,23,21.310000000000002,10.77,132.0,1.85,1.7142857142857142,1.8
6,15,0,20.07777777777778,10.577777777777778,108.88888888888889,1.3666666666666667,1.7142857142857142,
6,15,1,18.2,12.41,47.0,0.56,1.5,
6,15,2,16.52,12.51,43.0,0.47000000000000003,1.7777777777777777,
6,15,3,15.55,12.72,14.0,0.26,0.7777777777777778,
6,15,4,14.99,12.59,13.0,0.26,1.375,0.3
6,15,5,14.059999999999999,12.66,39.0,0.36,1.375,
6,15,6,13.73,12.290000000000001,11.0,0.26,1.5,0.3
6,15,7,13.74,12.39,39.0,0.3,1.1428571428571428,1.3
6,15,8,13.18888888888889,11.7,13.333333333333334,0.16666666666666666,1.5,
6,15,9,13.309999999999999,11.870000000000001,68.0,0.8800000000000001,1.3333333333333333,
6,15,10,13.180000000000001,11.51,42.0,0.8300000000000001,1.0,
6,15,11,13.022222222222222,11.3,47.77777777777778,0.9777777777777779,1.1428571428571428,
6,15,12,14.655555555555557,12.38888888888889,45.55555555555556,0.8,1.7142857142857142,
6,15,13,17.21,12.41,85.0,1.5900000000000003,1.0,
6,15,14,19.31,11.879999999999999,105.0,2.16,1.0,
6,15,15,20.57777777777778,11.877777777777778,118.88888888888889,2.0555555555555554,1.7142857142857142,
6,15,16,21.98,12.72,151.0,2.17,1.6666666666666667,
6,15,17,23.1,13.3,172.0,2.83,2.111111111111111,
6,15,18,23.41,13.49,146.0,2.5300000000000002,1.7142857142857142,
6,15,19,22.85,12.77,153.0,3.0300000000000002,2.142857142857143,
6,15,20,22.69,12.95,169.0,2.5300000000000002,2.375,0.5
6,15,21,22.244444444444444,13.022222222222222,127.77777777777777,1.6666666666666667,2.375,3.9000000000000004
6,15,22,22.177777777777777,13.100000000000001,175.55555555555554,2.2333333333333334,1.5,3.3000000000000003
6,15,23,21.360000000000003,13.89,174.0,2.4,2.5,1.0
6,16,0,20.330000000000002,13.75,112.0,1.25,3.111111111111111,1.0
6,16,1,18.869999999999997,14.2,58.0,1.02,1.7777777777777777,0.3
6,16,2,17.299999999999997,14.18888888888889,0.0,0.0,1.5,0.3
6,16,3,16.54,14.6,9.0,0.15,0.5714285714285714,0.3
6,16,4,15.959999999999999,14.559999999999999,38.0,0.41,1.3333333333333333,
6,16,5,15.330000000000002,14.41,19.0,0.36,2.0,0.5
6,16,6,15.055555555555555,14.177777777777777,33.333333333333336,0.23333333333333334,1.0,0.8
6,16,7,15.040000000000001,14.319999999999999,83.0,0.82,2.0,1.0
6,16,8,14.9,13.98,37.0,0.51,2.0,0.3
6,16,9,15.09,14.16,54.0,0.8200000000000001,2.142857142857143,
6,16,10,14.940000000000001,14.2,97.0,1.33,2.5,
6,16,11,15.35,13.959999999999999,86.0,1.34,2.5,
6,16,12,16.65,14.030000000000001,146.0,2.1100000000000003,1.7142857142857142,0.3
6,16,13,18.48,13.87,173.0,3.05,1.0,
6,16,14,19.57,13.98,183.0,4.13,1.7777777777777777,0.3
6,16,15,20.82,14.1,196.0,3.4,1.0,0.5
6,16,16,21.96,14.1,191.0,4.24,1.5,1.0
6,16,17,22.55,14.2,198.0,3.95,1.875,0.8
6,16,18,23.18,14.01,198.0,3.4900000000000007,2.5,1.3
6,16,19,23.26,13.959999999999999,173.0,2.63,2.2857142857142856,2.5
6,16,20,23.54,14.219999999999999,169.0,2.71,2.2857142857142856,1.0
6,16,21,23.98888888888889,13.533333333333333,171.11111111111111,2.511111111111111,1.8333333333333333,0.3
6,16,22,23.04,14.23,146.0,2.68,2.0,1.0
6,16,23,22.566666666666666,14.133333333333333,178.88888888888889,3.244444444444445,2.2857142857142856,1.0
6,17,0,21.78888888888889,14.033333333333333,140.0,2.0,1.5714285714285714,0.3
6,17,1,20.23,14.88,51.0,0.72,1.6666666666666667,0.3
6,17,2,18.9,15.02,57.0,0.45999999999999996,1.0,
6,17,3,18.21,15.220000000000002,58.0,1.08,1.0,
6,17,4,17.98,15.26,61.0,0.5700000000000001,2.2857142857142856,0.5
6,17,5,16.922222222222224,15.188888888888888,37.77777777777778,0.8,1.3333333333333333,0.5
6,17,6,16.333333333333332,14.511111111111111,35.55555555555556,0.2888888888888889,1.8333333333333333,0.8
6,17,7,15.52222222222222,14.5,32.22222222222222,0.23333333333333334,1.1428571428571428,0.3
6,17,8,14.91111111111111,14.47777777777778,66.66666666666667,0.4555555555555555,0.6666666666666666,0.75
6,17,9,14.755555555555556,14.322222222222223,64.44444444444444,0.6333333333333333,1.7142857142857142,0.75
6,17,10,15.39,14.25,90.0,0.67,2.2857142857142856,0.3
6,17,11,15.299999999999999,14.177777777777779,31.11111111111111,0.2888888888888889,2.375,1.8
6,17,12,17.5,14.600000000000001,111.11111111111111,1.0666666666666669,2.0,1.0
6,17,13,19.259999999999998,14.76,161.0,2.0700000000000003,2.142857142857143,0.75
6,17,14,21.0,14.86,223.0,2.6700000000000004,0.5,0.3
6,17,15,22.259999999999998,14.420000000000002,251.0,3.75,1.875,
6,17,16,22.555555555555557,14.08888888888889,210.0,2.966666666666667,1.1428571428571428,
6,17,17,22.744444444444444,14.288888888888888,181.11111111111111,2.855555555555556,2.2,0.3
6,17,18,23.42,14.580000000000002,152.0,2.1700000000000004,2.4,
6,17,19,22.759999999999998,14.74,184.0,1.9,2.5,0.2
